"ID_TRAPPOLA";"ID_cattura";"ALBA";"sessione";"occasione";"chip";"ricattura";"pelo";"peso..g.";"sex";"eta";"statoripr";"NOTE";"DOY";"Data_R";"Anno";"SESSIONE";"data.attivazione";"occasione.attivazione";"ED50.Coord.X";"ED50.Coord.Y";"WGS84.Coord.Long";"WGS84.Coord.Lat";"Diametro.roccia.1..cm.";"Diametro.roccia.2..cm.";"Diametro.roccia.3..cm.";"alt_m";"aspect_deg";"slope_degr";"X..COP..VEG..2015";"X..COP..VEG..2018";"n_species";"dominant";"distanza.trappole..cm...da.75a1.";"angolo.trappole..gradi.AZ..da75a1.";"Cop_Veg_2015_ottavi";"Cop_Veg_2018_ottavi"
"44";77;"T";2;14;NA;"R";"buchi in B/D";34;"M";"A";"NR";"buchi in B/D, guance, sopra coda";247;2016-09-03;"2016";1;"16/07/2015";5;367475;5048221;"7.300.469.917.760.870";"4.557.310.521.170.450";108;78;57;2799,537;308;18;35;50;17;"Graminacee";988;182;2,8;4
"45";21;"A";1;14;NA;"R";"F";38;"F";"A";"NR";NA;202;2015-07-21;"2015";1;"16/07/2015";5;367482;5048219;"730.056.013.448.811";"4.557.308.855.221.790";67;45;25;2801,577;343;7;70;25;20;"Salix herbacea";857;273;5,6;2
"45";5;"A";1;2;"1314375";"N";NA;33;"M";"G";"NR";NA;244;2014-09-01;"2014";1;"16/07/2015";5;367482;5048219;"730.056.013.448.811";"4.557.308.855.221.790";67;45;25;2801,577;343;7;70;25;20;"Salix herbacea";857;273;5,6;2
"45";8;"A";1;4;"1314375";"R";NA;29;"M";"G";"NR";NA;245;2014-09-02;"2014";1;"16/07/2015";5;367482;5048219;"730.056.013.448.811";"4.557.308.855.221.790";67;45;25;2801,577;343;7;70;25;20;"Salix herbacea";857;273;5,6;2
"45";57;"A";2;8;NA;"N";"A-B";42;"M";"A";"R";NA;243;2018-08-31;"2018";1;"16/07/2015";5;367482;5048219;"730.056.013.448.811";"4.557.308.855.221.790";67;45;25;2801,577;343;7;70;25;20;"Salix herbacea";857;273;5,6;2
"45";23;"A";1;10;"1314375";"R";NA;21;"M";"G";"NR";NA;248;2014-09-05;"2014";1;"16/07/2015";5;367482;5048219;"730.056.013.448.811";"4.557.308.855.221.790";67;45;25;2801,577;343;7;70;25;20;"Salix herbacea";857;273;5,6;2
"45";35;"A";2;2;NA;"N";"A piccolo";37;"F";"A";"R";NA;239;2018-08-27;"2018";1;"16/07/2015";5;367482;5048219;"730.056.013.448.811";"4.557.308.855.221.790";67;45;25;2801,577;343;7;70;25;20;"Salix herbacea";857;273;5,6;2
"45";18;"T";1;7;NA;NA;NA;NA;NA;NA;NA;NA;246;2014-09-03;"2014";1;"16/07/2015";5;367482;5048219;"730.056.013.448.811";"4.557.308.855.221.790";67;45;25;2801,577;343;7;70;25;20;"Salix herbacea";857;273;5,6;2
"46";57;"A";2;2;"1314106";"N";NA;33;"M";"A";"R";NA;240;2015-08-28;"2015";1;"16/07/2015";5;367481;5048211;"73.005.494.954.623.200";"4.557.301.638.573.720";192;31;86;2803,487;308;12;25;25;21;"Graminacee";919;252;2;2
"46";14;"A";1;6;"1314375";"R";"NA ";23;"M";"G";"NR";NA;246;2014-09-03;"2014";1;"16/07/2015";5;367481;5048211;"73.005.494.954.623.200";"4.557.301.638.573.720";192;31;86;2803,487;308;12;25;25;21;"Graminacee";919;252;2;2
"46";34;"A";2;3;NA;"R";"Bg";35;"M";"A";"NR";NA;242;2016-08-29;"2016";1;"16/07/2015";5;367481;5048211;"73.005.494.954.623.200";"4.557.301.638.573.720";192;31;86;2803,487;308;12;25;25;21;"Graminacee";919;252;2;2
"46";41;"T";2;4;NA;"R";"Bg";36;"M";"A";"NR";NA;242;2016-08-29;"2016";1;"16/07/2015";5;367481;5048211;"73.005.494.954.623.200";"4.557.301.638.573.720";192;31;86;2803,487;308;12;25;25;21;"Graminacee";919;252;2;2
"46";18;"A";1;11;NA;"N";"A/Db";43;"M";"A";"R";NA;238;2017-08-26;"2017";1;"16/07/2015";5;367481;5048211;"73.005.494.954.623.200";"4.557.301.638.573.720";192;31;86;2803,487;308;12;25;25;21;"Graminacee";919;252;2;2
"46";116;"A";2;14;"1313807";"R";NA;25;"F";"A";"R";NA;246;2015-09-03;"2015";1;"16/07/2015";5;367481;5048211;"73.005.494.954.623.200";"4.557.301.638.573.720";192;31;86;2803,487;308;12;25;25;21;"Graminacee";919;252;2;2
"47";89;"T";2;16;NA;"R";"C/Dg";29;"M";"A";"NR";NA;248;2016-09-04;"2016";1;"16/07/2015";5;367473;5048209;"730.044.755.413.901";"4.557.299.686.664.990";187;35;105;2803,747;318;0;20;62,5;14;"Graminacee";675;262;1,6;5
"47";86;"A";2;15;NA;"N";"B/centro sedere";22;NA;"G";"NR";NA;248;2016-09-04;"2016";1;"16/07/2015";5;367473;5048209;"730.044.755.413.901";"4.557.299.686.664.990";187;35;105;2803,747;318;0;20;62,5;14;"Graminacee";675;262;1,6;5
"47";102;"T";2;18;NA;"N";NA;23;NA;"G";"NR";NA;249;2016-09-05;"2016";1;"16/07/2015";5;367473;5048209;"730.044.755.413.901";"4.557.299.686.664.990";187;35;105;2803,747;318;0;20;62,5;14;"Graminacee";675;262;1,6;5
"47";7;"A";1;5;NA;"N";"C/Dg";30;"M";"A";"NR";NA;235;2017-08-23;"2017";1;"16/07/2015";5;367473;5048209;"730.044.755.413.901";"4.557.299.686.664.990";187;35;105;2803,747;318;0;20;62,5;14;"Graminacee";675;262;1,6;5
"47";34;"A";1;15;NA;"R";"C/D g";24;"M";"A";"NR";NA;240;2017-08-28;"2017";1;"16/07/2015";5;367473;5048209;"730.044.755.413.901";"4.557.299.686.664.990";187;35;105;2803,747;318;0;20;62,5;14;"Graminacee";675;262;1,6;5
"48";51;"A";1;17;NA;"N";NA;23;"F";"A";"NR";NA;241;2017-08-29;"2017";1;"16/07/2015";5;367461;5048212;"7.300.293.013.410.100";"4.557.302.156.972.800";37;37;79;2800,776;348;8;60;12,5;25;"Graminacee";939;254;4,8;1
"49";104;"T";2;9;NA;"N";NA;NA;NA;"G";NA;NA;243;2015-08-31;"2015";1;"16/07/2015";5;367450;5048214;"7.300.151.554.588.760";"45.573.037.466.296.500";68;53;68;2798,356;349;20;10;62,5;13;"Graminacee";1082;328;0,8;5
"5";7;"T";1;3;NA;"N";"D";29;"M";"G";"NR";NA;203;2018-07-22;"2018";1;"14/07/2015";1;367418;5048265;"729.972.776.745.971";"45.573.490.209.615.700";164;41;47;2781,887;294;11;25;25;21;"Graminacee";697;243;2;2
"5";1;"A";1;2;NA;"N";NA;30;"M";"A";"NR";NA;207;2019-07-26;"2019";1;"14/07/2015";1;367418;5048265;"729.972.776.745.971";"45.573.490.209.615.700";164;41;47;2781,887;294;11;25;25;21;"Graminacee";697;243;2;2
"5";13;"A";1;11;NA;"R";"centrog";43;"M";"A";"NR";NA;238;2017-08-26;"2017";1;"14/07/2015";1;367418;5048265;"729.972.776.745.971";"45.573.490.209.615.700";164;41;47;2781,887;294;11;25;25;21;"Graminacee";697;243;2;2
"5";55;"T";2;10;NA;"R";"Bg";38;"M";"A";"NR";"no pelo in B";245;2016-09-01;"2016";1;"14/07/2015";1;367418;5048265;"729.972.776.745.971";"45.573.490.209.615.700";164;41;47;2781,887;294;11;25;25;21;"Graminacee";697;243;2;2
"50";83;"A";2;15;NA;"R";"C/Dg";25;"M";"A";"NR";NA;248;2016-09-04;"2016";1;"16/07/2015";5;367442;5048213;"7.300.049.341.856.290";"4.557.302.694.383.390";42;48;214;2795,546;328;18;50;75;17;"Graminacee";465;323;4;6
"51";15;"A";1;6;"1314921";"R";NA;38;"F";"A";"NR";NA;246;2014-09-03;"2014";1;"14/07/2015";1;367439;5048211;"73.000.114.533.210.600";"4.557.300.837.779.730";73;70;41;2794,186;350;10;25;NA;25;"Graminacee";845;254;2;NA
"51";36;"A";1;14;"1314305";"R";NA;40;"M";"A";"NR";NA;250;2014-09-07;"2014";1;"14/07/2015";1;367439;5048211;"73.000.114.533.210.600";"4.557.300.837.779.730";73;70;41;2794,186;350;10;25;NA;25;"Graminacee";845;254;2;NA
"52";37;"A";1;14;NA;"N";NA;27;"F";"A";"NR";NA;250;2014-09-07;"2014";1;"14/07/2015";1;367422;5048208;"72.997.944.891.033.700";"4.557.297.814.483.620";227;58;60;2791,945;316;8;75;NA;23;"Graminacee";999;269;6;NA
"53";16;"A";1;6;NA;"N";"SI 6";13;NA;"G";"NR";NA;246;2014-09-03;"2014";1;"14/07/2015";1;367427;5048213;"7.299.857.183.936.540";"4.557.302.408.330.440";64;28;8;2792,666;2;2;80;NA;28;"Sibbaldia procumbens";807;229;6,4;NA
"53";24;"A";1;10;"1314305";"R";NA;44;"M";"A";"NR";NA;248;2014-09-05;"2014";1;"14/07/2015";1;367427;5048213;"7.299.857.183.936.540";"4.557.302.408.330.440";64;28;8;2792,666;2;2;80;NA;28;"Sibbaldia procumbens";807;229;6,4;NA
"55";94;"A";2;8;"1315304";"R";"B";NA;"M";"A";"R";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367450;5048197;"7.300.156.170.126.110";"4.557.288.451.765.280";66;154;25;2802;259;9;5;NA;9;"Muschio";820;8;0,4;NA
"55";40;"A";1;20;"1314120";"N";"B/D";37;"M";"A";"NR";NA;205;2015-07-24;"2015";1;"14/07/2015";1;367450;5048197;"7.300.156.170.126.110";"4.557.288.451.765.280";66;154;25;2802;259;9;5;NA;9;"Muschio";820;8;0,4;NA
"55";54;"A";2;2;"1315304";"R";"B";34;"M";"A";"R";NA;240;2015-08-28;"2015";1;"14/07/2015";1;367450;5048197;"7.300.156.170.126.110";"4.557.288.451.765.280";66;154;25;2802;259;9;5;NA;9;"Muschio";820;8;0,4;NA
"55";99;"T";2;9;"1315304";"R";"B";37;"M";"A";"R";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367450;5048197;"7.300.156.170.126.110";"4.557.288.451.765.280";66;154;25;2802;259;9;5;NA;9;"Muschio";820;8;0,4;NA
"55";2;"A";1;4;NA;"N";NA;40;"F";"A";"R";NA;197;2015-07-16;"2015";1;"14/07/2015";1;367450;5048197;"7.300.156.170.126.110";"4.557.288.451.765.280";66;154;25;2802;259;9;5;NA;9;"Muschio";820;8;0,4;NA
"55";47;"T";2;1;NA;"R";"B";38;"M";"A";"R";NA;239;2015-08-27;"2015";1;"14/07/2015";1;367450;5048197;"7.300.156.170.126.110";"4.557.288.451.765.280";66;154;25;2802;259;9;5;NA;9;"Muschio";820;8;0,4;NA
"56";25;"A";1;10;"1314452";"N";NA;41;"M";"A";"NR";NA;248;2014-09-05;"2014";1;"14/07/2015";1;367457;5048201;"73.002.447.576.619.700";"45.572.921.840.287.200";97;91;23;2801,786;56;9;25;NA;16;"Sibbaldia procumbens";976;114;2;NA
"56";72;"A";2;13;NA;"N";"A/Eg B/Fb";27;"F";"A";"NR";NA;247;2016-09-03;"2016";1;"14/07/2015";1;367457;5048201;"73.002.447.576.619.700";"45.572.921.840.287.200";97;91;23;2801,786;56;9;25;NA;16;"Sibbaldia procumbens";976;114;2;NA
"56";59;"A";2;11;NA;"R";"C/Dg";32;"M";"A";"NR";"orecchio";246;2016-09-02;"2016";1;"14/07/2015";1;367457;5048201;"73.002.447.576.619.700";"45.572.921.840.287.200";97;91;23;2801,786;56;9;25;NA;16;"Sibbaldia procumbens";976;114;2;NA
"56";101;"T";2;9;NA;"N";NA;20;NA;"G";"NR";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367457;5048201;"73.002.447.576.619.700";"45.572.921.840.287.200";97;91;23;2801,786;56;9;25;NA;16;"Sibbaldia procumbens";976;114;2;NA
"57";9;"A";1;4;NA;"N";NA;43;"M";"A";"NR";NA;245;2014-09-02;"2014";1;"14/07/2015";1;367459;5048202;"7.300.270.107.191.630";"4.557.293.121.860.190";80;45;57;2801,066;352;11;29;NA;14;"Graminacee";75;85;2,32;NA
"57";52;"T";2;10;NA;"N";"D/Eb";28;"F";"A";"NR";NA;245;2016-09-01;"2016";1;"14/07/2015";1;367459;5048202;"7.300.270.107.191.630";"4.557.293.121.860.190";80;45;57;2801,066;352;11;29;NA;14;"Graminacee";75;85;2,32;NA
"57";56;"A";2;2;"1314440";"N";NA;37;"M";"A";"R";NA;240;2015-08-28;"2015";1;"14/07/2015";1;367459;5048202;"7.300.270.107.191.630";"4.557.293.121.860.190";80;45;57;2801,066;352;11;29;NA;14;"Graminacee";75;85;2,32;NA
"57";77;"A";2;6;"1315304";"R";"B";35;"M";"A";"R";NA;242;2015-08-30;"2015";1;"14/07/2015";1;367459;5048202;"7.300.270.107.191.630";"4.557.293.121.860.190";80;45;57;2801,066;352;11;29;NA;14;"Graminacee";75;85;2,32;NA
"57";51;"A";2;9;NA;"R";"C/Dg";35;"M";"A";"NR";"buchi pelo e orecchio tagliato";245;2016-09-01;"2016";1;"14/07/2015";1;367459;5048202;"7.300.270.107.191.630";"4.557.293.121.860.190";80;45;57;2801,066;352;11;29;NA;14;"Graminacee";75;85;2,32;NA
"58";62;"T";2;3;NA;"N";NA;21;NA;"G";"NR";NA;240;2015-08-28;"2015";1;"14/07/2015";1;367468;5048202;"7.300.385.401.774.700";"45.572.932.934.539";203;53;40;2803,986;350;8;10;NA;11;"Graminacee";806;99;0,8;NA
"6";2;"A";1;2;NA;"N";"SI";35;"F";"A";"NR";NA;244;2014-09-01;"2014";1;"14/07/2015";1;367426;5048265;"7.299.830.252.520.920";"45.573.491.735.399.800";130;31;36;2782,237;310;7;55;50;20;"Graminacee";1108;254;4,4;4
"60";53;"T";2;10;NA;"N";"Cb/Eg";26;NA;"G";"NR";NA;245;2016-09-01;"2016";1;"14/07/2015";1;367485;5048235;"7.300.594.223.192.870";"45.573.233.075.806.400";101;104;128;2795,538;2;22;5;NA;8;"Muschio";1040;103;0,4;NA
"60";113;"A";2;14;NA;"N";NA;NA;NA;"G";"NR";NA;246;2015-09-03;"2015";1;"14/07/2015";1;367485;5048235;"7.300.594.223.192.870";"45.573.233.075.806.400";101;104;128;2795,538;2;22;5;NA;8;"Muschio";1040;103;0,4;NA
"60";95;"A";2;8;"1315457";"R";"A/B";27;"F";"A";"NR";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367485;5048235;"7.300.594.223.192.870";"45.573.233.075.806.400";101;104;128;2795,538;2;22;5;NA;8;"Muschio";1040;103;0,4;NA
"60";69;"T";2;12;NA;"R";"C/Dg";35;"M";"A";"NR";"orecchio";246;2016-09-02;"2016";1;"14/07/2015";1;367485;5048235;"7.300.594.223.192.870";"45.573.233.075.806.400";101;104;128;2795,538;2;22;5;NA;8;"Muschio";1040;103;0,4;NA
"60";76;"T";2;14;NA;"R";"C/Dg";32;"M";"A";"NR";"orecchio";247;2016-09-03;"2016";1;"14/07/2015";1;367485;5048235;"7.300.594.223.192.870";"45.573.233.075.806.400";101;104;128;2795,538;2;22;5;NA;8;"Muschio";1040;103;0,4;NA
"61";8;"T";1;7;NA;"N";NA;NA;NA;"A";NA;NA;198;2015-07-17;"2015";1;"16/07/2015";5;367487;5048243;"7.300.617.672.904.940";"4.557.330.543.291.090";53;33;40;2792,668;20;27;0;NA;4;"Muschio";592;90;0;NA
"61";38;"A";1;14;"1314296";"N";NA;33;"F";"A";"NR";NA;250;2014-09-07;"2014";1;"16/07/2015";5;367487;5048243;"7.300.617.672.904.940";"4.557.330.543.291.090";53;33;40;2792,668;20;27;0;NA;4;"Muschio";592;90;0;NA
"61";41;"A";1;20;"1313062";"R";NA;38;"M";"A";"R";NA;205;2015-07-24;"2015";1;"16/07/2015";5;367487;5048243;"7.300.617.672.904.940";"4.557.330.543.291.090";53;33;40;2792,668;20;27;0;NA;4;"Muschio";592;90;0;NA
"62";12;"T";1;5;"1315302";"R";NA;33;"F";"A";"NR";NA;245;2014-09-02;"2014";1;"14/07/2015";1;367482;5048250;"7.300.551.719.831.880";"4.557.336.745.861.330";30;60;62;2789,858;18;30;25;NA;12;"Salix herbacea";867;108;2;NA
"63";17;"A";1;6;"1315302";"R";"NA ";30;"F";"A";"NR";NA;246;2014-09-03;"2014";1;"14/07/2015";1;367476;5048253;"7.300.474.041.811.060";"4.557.339.330.571.130";38;102;252;2789,288;323;30;10;NA;14;"Muschio";690;42;0,8;NA
"64";107;"T";2;9;"1315457";"R";"A/B";NA;"F";"A";"NR";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367466;5048256;"7.300.345.121.239.450";"4.557.341.839.012.960";131;97;43;2786,598;12;18;0;NA;7;"Muschio";924;3;0;NA
"64";81;"A";2;6;"1315457";"R";"A/B";21;"F";"A";"NR";NA;242;2015-08-30;"2015";1;"14/07/2015";1;367466;5048256;"7.300.345.121.239.450";"4.557.341.839.012.960";131;97;43;2786,598;12;18;0;NA;7;"Muschio";924;3;0;NA
"64";42;"A";1;20;NA;"R";"B";46;"M";"A";"NR";NA;205;2015-07-24;"2015";1;"14/07/2015";1;367466;5048256;"7.300.345.121.239.450";"4.557.341.839.012.960";131;97;43;2786,598;12;18;0;NA;7;"Muschio";924;3;0;NA
"64";96;"A";2;8;"1313979";"R";NA;38;"M";"A";"R";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367466;5048256;"7.300.345.121.239.450";"4.557.341.839.012.960";131;97;43;2786,598;12;18;0;NA;7;"Muschio";924;3;0;NA
"65";80;"A";2;6;"1314106";"R";NA;NA;"M";"A";"R";NA;242;2015-08-30;"2015";1;"14/07/2015";1;367462;5048249;"7.300.295.779.146.810";"4.557.335.464.862.770";292;99;67;2787,358;13;7;5;NA;2;"Muschio";862;263;0,4;NA
"65";48;"T";2;1;NA;"N";"E/F";35;"M";"A";"R";NA;239;2015-08-27;"2015";1;"14/07/2015";1;367462;5048249;"7.300.295.779.146.810";"4.557.335.464.862.770";292;99;67;2787,358;13;7;5;NA;2;"Muschio";862;263;0,4;NA
"65";103;"T";2;9;"1313979";"R";NA;NA;"M";"A";"R";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367462;5048249;"7.300.295.779.146.810";"4.557.335.464.862.770";292;99;67;2787,358;13;7;5;NA;2;"Muschio";862;263;0,4;NA
"66";7;"A";1;4;"1315302";"R";NA;29;"F";"A";"NR";NA;245;2014-09-02;"2014";1;"14/07/2015";1;367471;5048248;"73.004.113.460.626.300";"4.557.334.736.757.160";139;75;21;2788,498;11;29;15;NA;14;"Silene acaulis";585;310;1,2;NA
"66";7;"T";1;7;"1313062";"R";NA;NA;"M";"A";"R";NA;198;2015-07-17;"2015";1;"14/07/2015";1;367471;5048248;"73.004.113.460.626.300";"4.557.334.736.757.160";139;75;21;2788,498;11;29;15;NA;14;"Silene acaulis";585;310;1,2;NA
"66";32;"A";1;12;"1315139";"N";NA;43;"M";"A";"NR";NA;249;2014-09-06;"2014";1;"14/07/2015";1;367471;5048248;"73.004.113.460.626.300";"4.557.334.736.757.160";139;75;21;2788,498;11;29;15;NA;14;"Silene acaulis";585;310;1,2;NA
"66";26;"A";1;10;"1315302";"R";NA;30;"F";"A";"NR";NA;248;2014-09-05;"2014";1;"14/07/2015";1;367471;5048248;"73.004.113.460.626.300";"4.557.334.736.757.160";139;75;21;2788,498;11;29;15;NA;14;"Silene acaulis";585;310;1,2;NA
"67";33;"A";1;12;"1315302";"R";NA;30;"F";"A";"NR";NA;249;2014-09-06;"2014";1;"14/07/2015";1;367474;5048241;"7.300.451.678.082.930";"45.573.284.960.661.000";77;83;40;2792,428;19;38;10;NA;13;"Graminacee";810;261;0,8;NA
"67";83;"A";2;6;"1313222";"N";NA;25;"M";"A";"NR";NA;242;2015-08-30;"2015";1;"14/07/2015";1;367474;5048241;"7.300.451.678.082.930";"45.573.284.960.661.000";77;83;40;2792,428;19;38;10;NA;13;"Graminacee";810;261;0,8;NA
"67";10;"A";1;8;"1310363";"N";"C";40;"F";"A";"R";NA;199;2015-07-18;"2015";1;"14/07/2015";1;367474;5048241;"7.300.451.678.082.930";"45.573.284.960.661.000";77;83;40;2792,428;19;38;10;NA;13;"Graminacee";810;261;0,8;NA
"68";97;"A";2;8;NA;"N";NA;21;NA;"G";"NR";NA;243;2015-08-31;"2015";1;"14/07/2015";1;367470;5048232;"730.040.287.891.058";"45.573.203.225.244.100";71;127;58;2794,777;13;17;15;NA;10;"Salix herbacea";770;271;1,2;NA
"69";112;"A";2;14;"1314269";"R";NA;36;"M";"A";"NR";NA;246;2015-09-03;"2015";1;"16/07/2015";5;367439;5048231;"7.300.006.022.787.680";"45.573.188.317.360.200";97;75;66;2792,266;12;11;5;NA;8;"Graminacee";1041;282;0,4;NA
"7";35;"A";1;18;NA;"R";"F";32;"F";"A";"NR";NA;204;2015-07-23;"2015";1;"14/07/2015";1;367432;5048271;"7.299.905.487.040.140";"4.557.354.686.153.960";116;38;56;2782,438;332;0;45;25;22;"Graminacee";719;234;3,6;2
"70";78;"A";2;6;NA;"N";NA;19;"M";"G";"NR";NA;242;2015-08-30;"2015";1;"16/07/2015";5;367455;5048233;"7.300.210.448.858.930";"4.557.320.936.227.960";207;73;96;2792,857;358;2;0;NA;2;"Oxyria digyna";1135;280;0;NA
"70";89;"T";2;7;NA;"N";NA;20;NA;"G";"NR";NA;242;2015-08-30;"2015";1;"16/07/2015";5;367455;5048233;"7.300.210.448.858.930";"4.557.320.936.227.960";207;73;96;2792,857;358;2;0;NA;2;"Oxyria digyna";1135;280;0;NA
"70";34;"A";1;12;NA;"N";NA;26;NA;NA;NA;NA;249;2014-09-06;"2014";1;"16/07/2015";5;367455;5048233;"7.300.210.448.858.930";"4.557.320.936.227.960";207;73;96;2792,857;358;2;0;NA;2;"Oxyria digyna";1135;280;0;NA
"71";69;"A";2;4;NA;"N";NA;18;NA;"G";"NR";NA;241;2015-08-29;"2015";1;"16/07/2015";5;NA;NA;"";"";71;114;41;NA;43;20;5;NA;7;"Saxifraga";840;30;0,4;NA
"72";111;"A";2;14;NA;"N";NA;22;"M";"G";"NR";NA;246;2015-09-03;"2015";1;"14/07/2015";1;NA;NA;"";"";36;53;250;NA;19;12;15;NA;11;"Cerastium ped.";594;89;1,2;NA
"72";102;"T";2;9;NA;"N";NA;19;NA;"G";"NR";NA;243;2015-08-31;"2015";1;"14/07/2015";1;NA;NA;"";"";36;53;250;NA;19;12;15;NA;11;"Cerastium ped.";594;89;1,2;NA
"73";74;"T";2;5;NA;"N";NA;22;NA;"G";"NR";NA;241;2015-08-29;"2015";1;"14/07/2015";1;NA;NA;"";"";35;87;277;NA;19;20;40;NA;12;"Oxyria digyna";752;49;3,2;NA
"74";82;"A";2;6;"1313979";"R";NA;38;"M";"A";"R";NA;242;2015-08-30;"2015";1;"16/07/2015";5;NA;NA;"";"";46;40;247;NA;30;10;25;NA;12;"Saxifraga";601;99;2;NA
"74";68;"A";2;4;"1313979";"N";NA;40;"M";"A";"R";NA;241;2015-08-29;"2015";1;"16/07/2015";5;NA;NA;"";"";46;40;247;NA;30;10;25;NA;12;"Saxifraga";601;99;2;NA
"74";98;"A";2;8;NA;"N";NA;18;NA;"G";"NR";NA;243;2015-08-31;"2015";1;"16/07/2015";5;NA;NA;"";"";46;40;247;NA;30;10;25;NA;12;"Saxifraga";601;99;2;NA
"8";51;"T";2;7;NA;"R";"E-F";29;"F";"A";"R";NA;242;2018-08-30;"2018";1;"14/07/2015";1;367441;5048273;"7.300.020.239.802.870";"4.557.356.657.181.750";97;94;55;2782,768;19;6;25;25;24;"Graminacee";776;255;2;2
"8";62;"A";2;11;NA;"N";"A/Cg Bb";23;NA;"G";"NR";NA;246;2016-09-02;"2016";1;"14/07/2015";1;367441;5048273;"7.300.020.239.802.870";"4.557.356.657.181.750";97;94;55;2782,768;19;6;25;25;24;"Graminacee";776;255;2;2
"8";108;"A";2;14;"1313807";"R";NA;25;"F";"A";"R";NA;246;2015-09-03;"2015";1;"14/07/2015";1;367441;5048273;"7.300.020.239.802.870";"4.557.356.657.181.750";97;94;55;2782,768;19;6;25;25;24;"Graminacee";776;255;2;2
"8";29;"T";1;11;NA;"R";"E-F";31;"F";"A";"R";NA;210;2018-07-29;"2018";1;"14/07/2015";1;367441;5048273;"7.300.020.239.802.870";"4.557.356.657.181.750";97;94;55;2782,768;19;6;25;25;24;"Graminacee";776;255;2;2
"9";32;"T";1;17;NA;"N";NA;18;NA;"G";"NR";NA;203;2015-07-22;"2015";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
"9";40;"A";2;4;NA;"R";"E-F";32;"F";"A";"R";NA;240;2018-08-28;"2018";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
"9";132;"T";2;23;NA;"N";NA;30;NA;"A";NA;NA;250;2015-09-07;"2015";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
"9";31;"T";2;1;NA;"N";"E-F";33;"F";"A";"R";NA;238;2018-08-26;"2018";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
"9";45;"A";2;6;NA;"R";"E-F";31;"F";"A";"R";NA;241;2018-08-29;"2018";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
"9";61;"A";2;11;NA;"N";"Bg/Cb/Eb";23;"F";"G";"NR";NA;246;2016-09-02;"2016";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
"9";37;"T";2;3;NA;"R";"E-F";33;"F";"A";"R";NA;239;2018-08-27;"2018";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
"9";87;"T";2;7;"1313807";"R";NA;31;"F";"A";"R";NA;242;2015-08-30;"2015";1;"14/07/2015";1;367448;5048268;"730.011.127.193.932";"45.573.522.921.766.200";97;48;157;2783,368;4;0;10;37,5;8;"Graminacee";575;299;0,8;3
